OTU,shift,Day,Treatment
OTU.4389,-0.02172449622310313,14,13CXPS
OTU.4388,,14,13CXPS
OTU.2802,,14,13CXPS
OTU.957,-0.008606248716854559,14,13CXPS
OTU.956,,14,13CXPS
OTU.1498,,14,13CXPS
OTU.1499,,14,13CXPS
OTU.1490,,14,13CXPS
OTU.1491,,14,13CXPS
OTU.1492,,14,13CXPS
OTU.1493,,14,13CXPS
OTU.1494,,14,13CXPS
OTU.1495,,14,13CXPS
OTU.1496,,14,13CXPS
OTU.1497,,14,13CXPS
OTU.3430,,14,13CXPS
OTU.3431,,14,13CXPS
OTU.3432,-0.008937134511969091,14,13CXPS
OTU.3433,,14,13CXPS
OTU.3434,,14,13CXPS
OTU.3435,,14,13CXPS
OTU.3436,,14,13CXPS
OTU.3437,0.021329786256853556,14,13CXPS
OTU.3438,,14,13CXPS
OTU.3439,,14,13CXPS
OTU.3384,,14,13CXPS
OTU.3385,,14,13CXPS
OTU.3382,,14,13CXPS
OTU.3383,,14,13CXPS
OTU.3380,,14,13CXPS
OTU.3381,,14,13CXPS
OTU.4953,,14,13CXPS
OTU.2525,,14,13CXPS
OTU.2524,-0.020818624010892517,14,13CXPS
OTU.2527,,14,13CXPS
OTU.2526,,14,13CXPS
OTU.2521,,14,13CXPS
OTU.2520,,14,13CXPS
OTU.2523,-0.011764795478913292,14,13CXPS
OTU.2522,,14,13CXPS
OTU.201,-0.005845807969624417,14,13CXPS
OTU.200,-0.00556891798885073,14,13CXPS
OTU.203,,14,13CXPS
OTU.202,-0.009839214495966475,14,13CXPS
OTU.205,-0.004995005474509151,14,13CXPS
OTU.2528,,14,13CXPS
OTU.207,-0.008535100569234011,14,13CXPS
OTU.206,-0.0009760233623328229,14,13CXPS
OTU.1876,,14,13CXPS
OTU.1877,-0.009212989576303565,14,13CXPS
OTU.1874,,14,13CXPS
OTU.1875,,14,13CXPS
OTU.1872,0.011703684627226485,14,13CXPS
OTU.1873,,14,13CXPS
OTU.1870,,14,13CXPS
OTU.1871,0.02431924883185199,14,13CXPS
OTU.2508,,14,13CXPS
OTU.1878,,14,13CXPS
OTU.1879,-0.010087704232512262,14,13CXPS
OTU.3654,,14,13CXPS
OTU.1700,-0.0008822189918786805,14,13CXPS
OTU.3656,,14,13CXPS
OTU.3657,,14,13CXPS
OTU.3650,,14,13CXPS
OTU.3651,,14,13CXPS
OTU.3652,,14,13CXPS
OTU.3653,,14,13CXPS
OTU.3658,,14,13CXPS
OTU.4950,,14,13CXPS
OTU.1703,,14,13CXPS
OTU.2503,,14,13CXPS
OTU.2502,,14,13CXPS
OTU.4954,,14,13CXPS
OTU.4439,,14,13CXPS
OTU.2500,,14,13CXPS
OTU.4438,,14,13CXPS
OTU.2239,,14,13CXPS
OTU.5518,,14,13CXPS
OTU.4435,,14,13CXPS
OTU.4434,,14,13CXPS
OTU.4957,,14,13CXPS
OTU.4437,,14,13CXPS
OTU.2381,0.00525815239911509,14,13CXPS
OTU.2380,0.0022765375653559516,14,13CXPS
OTU.2383,,14,13CXPS
OTU.4436,,14,13CXPS
OTU.2385,,14,13CXPS
OTU.2384,,14,13CXPS
OTU.2387,,14,13CXPS
OTU.2386,,14,13CXPS
OTU.2389,,14,13CXPS
OTU.4431,,14,13CXPS
OTU.2826,,14,13CXPS
OTU.4430,,14,13CXPS
OTU.2231,,14,13CXPS
OTU.3895,,14,13CXPS
OTU.4433,,14,13CXPS
OTU.5510,,14,13CXPS
OTU.2820,,14,13CXPS
OTU.4432,,14,13CXPS
OTU.2233,-0.02803678488510375,14,13CXPS
OTU.2821,-0.007890747987661095,14,13CXPS
OTU.2232,,14,13CXPS
OTU.2822,,14,13CXPS
OTU.5515,,14,13CXPS
OTU.2823,,14,13CXPS
OTU.5514,,14,13CXPS
OTU.4955,,14,13CXPS
OTU.5516,,14,13CXPS
OTU.5717,,14,13CXPS
OTU.5716,,14,13CXPS
OTU.5715,,14,13CXPS
OTU.5714,,14,13CXPS
OTU.5713,,14,13CXPS
OTU.5712,-0.007089414064168631,14,13CXPS
OTU.5711,,14,13CXPS
OTU.5710,,14,13CXPS
OTU.5719,,14,13CXPS
OTU.5718,,14,13CXPS
OTU.3949,,14,13CXPS
OTU.3243,,14,13CXPS
OTU.3242,,14,13CXPS
OTU.3241,,14,13CXPS
OTU.3240,,14,13CXPS
OTU.3247,,14,13CXPS
OTU.3246,,14,13CXPS
OTU.3245,,14,13CXPS
OTU.3244,,14,13CXPS
OTU.1128,,14,13CXPS
OTU.1129,,14,13CXPS
OTU.4440,,14,13CXPS
OTU.4441,,14,13CXPS
OTU.1122,0.007315992847215735,14,13CXPS
OTU.4443,0.0012092481484626827,14,13CXPS
OTU.1124,,14,13CXPS
OTU.1125,-3.859110364157203e-06,14,13CXPS
OTU.4446,0.008842195905583994,14,13CXPS
OTU.4447,,14,13CXPS
OTU.1263,0.014184779886101229,14,13CXPS
OTU.1262,0.012157219457773927,14,13CXPS
OTU.1261,,14,13CXPS
OTU.1260,,14,13CXPS
OTU.1267,,14,13CXPS
OTU.1266,,14,13CXPS
OTU.1265,,14,13CXPS
OTU.1264,0.041103212888580876,14,13CXPS
OTU.1269,-0.00955451186177636,14,13CXPS
OTU.1268,,14,13CXPS
OTU.5924,,14,13CXPS
OTU.5925,,14,13CXPS
OTU.5926,,14,13CXPS
OTU.5927,,14,13CXPS
OTU.5920,,14,13CXPS
OTU.5921,,14,13CXPS
OTU.5922,,14,13CXPS
OTU.5923,,14,13CXPS
OTU.5928,,14,13CXPS
OTU.5929,,14,13CXPS
OTU.4039,0.024755934804340907,14,13CXPS
OTU.4038,,14,13CXPS
OTU.4031,,14,13CXPS
OTU.4030,,14,13CXPS
OTU.4033,,14,13CXPS
OTU.4032,,14,13CXPS
OTU.4035,,14,13CXPS
OTU.4034,,14,13CXPS
OTU.4037,,14,13CXPS
OTU.4036,,14,13CXPS
OTU.847,0.005054564129710837,14,13CXPS
OTU.5269,,14,13CXPS
OTU.846,,14,13CXPS
OTU.2948,,14,13CXPS
OTU.5267,,14,13CXPS
OTU.5266,,14,13CXPS
OTU.5265,,14,13CXPS
OTU.5264,,14,13CXPS
OTU.845,-0.005583957043923116,14,13CXPS
OTU.2943,0.004327612404661618,14,13CXPS
OTU.5262,,14,13CXPS
OTU.5261,0.00568788873756354,14,13CXPS
OTU.5260,,14,13CXPS
OTU.692,,14,13CXPS
OTU.693,-0.020336885193151355,14,13CXPS
OTU.690,-0.008858075881617244,14,13CXPS
OTU.691,-0.011772184796780882,14,13CXPS
OTU.696,0.012025113761282347,14,13CXPS
OTU.697,0.025294362355387623,14,13CXPS
OTU.694,-0.02355703544080523,14,13CXPS
OTU.695,0.0026649478119884495,14,13CXPS
OTU.928,-0.02044549920768368,14,13CXPS
OTU.929,-0.01776132090763949,14,13CXPS
OTU.698,-0.028392671361151978,14,13CXPS
OTU.699,-0.012313143077902433,14,13CXPS
OTU.2262,,14,13CXPS
OTU.2263,-0.004862269317314594,14,13CXPS
OTU.5540,,14,13CXPS
OTU.2261,,14,13CXPS
OTU.2266,,14,13CXPS
OTU.2267,0.005093889811405239,14,13CXPS
OTU.5544,,14,13CXPS
OTU.2265,,14,13CXPS
OTU.2268,-0.007385714328090431,14,13CXPS
OTU.2269,,14,13CXPS
OTU.4527,,14,13CXPS
OTU.4633,,14,13CXPS
OTU.4632,,14,13CXPS
OTU.4631,,14,13CXPS
OTU.4630,,14,13CXPS
OTU.4637,,14,13CXPS
OTU.4636,,14,13CXPS
OTU.4635,,14,13CXPS
OTU.4634,,14,13CXPS
OTU.4639,,14,13CXPS
OTU.4638,,14,13CXPS
OTU.4525,,14,13CXPS
OTU.4920,,14,13CXPS
OTU.2494,0.021372242968881627,14,13CXPS
OTU.2046,-0.007658650810741241,14,13CXPS
OTU.2047,,14,13CXPS
OTU.2044,,14,13CXPS
OTU.94,-0.007613043986920198,14,13CXPS
OTU.2045,,14,13CXPS
OTU.4198,,14,13CXPS
OTU.4199,,14,13CXPS
OTU.4196,,14,13CXPS
OTU.4197,,14,13CXPS
OTU.4194,,14,13CXPS
OTU.4195,,14,13CXPS
OTU.4192,,14,13CXPS
OTU.4193,,14,13CXPS
OTU.4190,,14,13CXPS
OTU.4191,,14,13CXPS
OTU.6068,,14,13CXPS
OTU.2040,0.007019661863459481,14,13CXPS
OTU.2041,,14,13CXPS
OTU.3416,,14,13CXPS
OTU.3417,,14,13CXPS
OTU.3414,,14,13CXPS
OTU.3415,,14,13CXPS
OTU.3412,,14,13CXPS
OTU.3413,,14,13CXPS
OTU.3410,,14,13CXPS
OTU.3411,,14,13CXPS
OTU.3418,,14,13CXPS
OTU.3419,,14,13CXPS
OTU.263,-0.0010867919330517228,14,13CXPS
OTU.262,-0.007829769290954802,14,13CXPS
OTU.261,-0.00938854319669824,14,13CXPS
OTU.260,-0.008891076153142441,14,13CXPS
OTU.267,0.03456541806189262,14,13CXPS
OTU.266,-0.0031401699392812343,14,13CXPS
OTU.265,-0.009865737013766918,14,13CXPS
OTU.264,-0.01202834540745168,14,13CXPS
OTU.269,0.0007350636277732026,14,13CXPS
OTU.268,-0.003846549643417907,14,13CXPS
OTU.4996,,14,13CXPS
OTU.4997,0.0471216174211484,14,13CXPS
OTU.4994,,14,13CXPS
OTU.4995,,14,13CXPS
OTU.4992,,14,13CXPS
OTU.4993,,14,13CXPS
OTU.4990,,14,13CXPS
OTU.1743,-0.0060422934048016685,14,13CXPS
OTU.1748,,14,13CXPS
OTU.1749,,14,13CXPS
OTU.4998,,14,13CXPS
OTU.4999,,14,13CXPS
OTU.3678,,14,13CXPS
OTU.3679,,14,13CXPS
OTU.3672,,14,13CXPS
OTU.3673,,14,13CXPS
OTU.3670,,14,13CXPS
OTU.3671,,14,13CXPS
OTU.3676,,14,13CXPS
OTU.3677,,14,13CXPS
OTU.3674,-0.00468869604226585,14,13CXPS
OTU.3675,,14,13CXPS
OTU.2352,,14,13CXPS
OTU.487,,14,13CXPS
OTU.486,,14,13CXPS
OTU.485,,14,13CXPS
OTU.484,-0.01122564239639634,14,13CXPS
OTU.483,-0.0003576025953160311,14,13CXPS
OTU.482,0.02224522627570713,14,13CXPS
OTU.481,-0.010604590645606038,14,13CXPS
OTU.480,,14,13CXPS
OTU.489,0.012016048242296407,14,13CXPS
OTU.488,-0.006683899708587404,14,13CXPS
OTU.5487,,14,13CXPS
OTU.5486,,14,13CXPS
OTU.5485,,14,13CXPS
OTU.5484,,14,13CXPS
OTU.5483,,14,13CXPS
OTU.5482,,14,13CXPS
OTU.5481,,14,13CXPS
OTU.5480,,14,13CXPS
OTU.2440,,14,13CXPS
OTU.5489,,14,13CXPS
OTU.5488,,14,13CXPS
OTU.2441,,14,13CXPS
OTU.1818,,14,13CXPS
OTU.1819,,14,13CXPS
OTU.1814,,14,13CXPS
OTU.1815,,14,13CXPS
OTU.1816,,14,13CXPS
OTU.1817,0.00044047831546545346,14,13CXPS
OTU.1810,,14,13CXPS
OTU.1811,,14,13CXPS
OTU.1812,,14,13CXPS
OTU.1813,,14,13CXPS
OTU.4130,,14,13CXPS
OTU.4131,,14,13CXPS
OTU.4132,,14,13CXPS
OTU.472,-0.012728841418230274,14,13CXPS
OTU.2109,,14,13CXPS
OTU.4133,,14,13CXPS
OTU.5739,,14,13CXPS
OTU.5738,,14,13CXPS
OTU.4874,,14,13CXPS
OTU.5735,,14,13CXPS
OTU.4134,,14,13CXPS
OTU.5737,,14,13CXPS
OTU.5736,,14,13CXPS
OTU.5731,,14,13CXPS
OTU.5730,,14,13CXPS
OTU.2105,,14,13CXPS
OTU.5732,,14,13CXPS
OTU.4876,,14,13CXPS
OTU.4136,,14,13CXPS
OTU.4871,,14,13CXPS
OTU.4137,,14,13CXPS
OTU.477,,14,13CXPS
OTU.4138,,14,13CXPS
OTU.474,0.0031541603547422525,14,13CXPS
OTU.4139,,14,13CXPS
OTU.475,,14,13CXPS
OTU.1933,,14,13CXPS
OTU.1932,,14,13CXPS
OTU.1931,,14,13CXPS
OTU.4726,,14,13CXPS
OTU.4721,,14,13CXPS
OTU.4720,,14,13CXPS
OTU.4723,,14,13CXPS
OTU.1934,-0.007088078761459782,14,13CXPS
OTU.2741,,14,13CXPS
OTU.988,0.0014233163927483972,14,13CXPS
OTU.708,0.0023984188981298615,14,13CXPS
OTU.2740,,14,13CXPS
OTU.709,-0.009920458306371449,14,13CXPS
OTU.1108,,14,13CXPS
OTU.4469,,14,13CXPS
OTU.4466,,14,13CXPS
OTU.4467,,14,13CXPS
OTU.1104,,14,13CXPS
OTU.4465,,14,13CXPS
OTU.4462,,14,13CXPS
OTU.4463,,14,13CXPS
OTU.1100,-0.0068707500906346475,14,13CXPS
OTU.4461,,14,13CXPS
OTU.2742,,14,13CXPS
OTU.1249,,14,13CXPS
OTU.1248,-0.01653703661790029,14,13CXPS
OTU.1241,,14,13CXPS
OTU.1240,0.029079209017732754,14,13CXPS
OTU.1243,,14,13CXPS
OTU.1242,,14,13CXPS
OTU.1245,-0.018200493770714532,14,13CXPS
OTU.1244,,14,13CXPS
OTU.1247,,14,13CXPS
OTU.1246,,14,13CXPS
OTU.2745,,14,13CXPS
OTU.2744,,14,13CXPS
OTU.4059,,14,13CXPS
OTU.4058,,14,13CXPS
OTU.4057,,14,13CXPS
OTU.4056,,14,13CXPS
OTU.4055,,14,13CXPS
OTU.4054,,14,13CXPS
OTU.4053,,14,13CXPS
OTU.4052,,14,13CXPS
OTU.4051,,14,13CXPS
OTU.4050,,14,13CXPS
OTU.2747,0.016002255061625448,14,13CXPS
OTU.2746,0.0025629625272021173,14,13CXPS
OTU.5908,,14,13CXPS
OTU.5909,,14,13CXPS
OTU.5902,,14,13CXPS
OTU.5903,-0.014748610500784798,14,13CXPS
OTU.5900,,14,13CXPS
OTU.5901,,14,13CXPS
OTU.5906,-0.02595694584850472,14,13CXPS
OTU.5907,,14,13CXPS
OTU.5904,,14,13CXPS
OTU.5905,,14,13CXPS
OTU.908,0.018978620488389497,14,13CXPS
OTU.909,0.0055628958852720345,14,13CXPS
OTU.678,0.003903611437145571,14,13CXPS
OTU.679,,14,13CXPS
OTU.674,-0.013570180221734951,14,13CXPS
OTU.675,0.012464625281591868,14,13CXPS
OTU.676,,14,13CXPS
OTU.677,0.010975090628441153,14,13CXPS
OTU.670,0.006066125786600818,14,13CXPS
OTU.671,-0.01224799830287937,14,13CXPS
OTU.672,-0.025696046891866997,14,13CXPS
OTU.673,,14,13CXPS
OTU.2882,,14,13CXPS
OTU.5363,,14,13CXPS
OTU.5360,,14,13CXPS
OTU.3085,,14,13CXPS
OTU.3084,,14,13CXPS
OTU.3087,,14,13CXPS
OTU.3086,,14,13CXPS
OTU.3081,,14,13CXPS
OTU.3080,,14,13CXPS
OTU.3083,,14,13CXPS
OTU.3082,,14,13CXPS
OTU.2886,,14,13CXPS
OTU.3089,,14,13CXPS
OTU.3088,,14,13CXPS
OTU.5367,,14,13CXPS
OTU.5364,,14,13CXPS
OTU.5365,,14,13CXPS
OTU.2888,,14,13CXPS
OTU.5369,,14,13CXPS
OTU.2254,,14,13CXPS
OTU.4619,,14,13CXPS
OTU.4618,0.011200853433940283,14,13CXPS
OTU.4611,,14,13CXPS
OTU.4610,,14,13CXPS
OTU.4613,,14,13CXPS
OTU.4612,,14,13CXPS
OTU.4615,,14,13CXPS
OTU.4614,0.013477265246812697,14,13CXPS
OTU.4617,0.01965294267261042,14,13CXPS
OTU.4616,,14,13CXPS
OTU.2743,,14,13CXPS
OTU.2903,-0.02682911451298975,14,13CXPS
OTU.5222,,14,13CXPS
OTU.2901,,14,13CXPS
OTU.5220,-0.02830179886184192,14,13CXPS
OTU.5227,,14,13CXPS
OTU.5226,,14,13CXPS
OTU.5225,0.025027347698254765,14,13CXPS
OTU.5224,,14,13CXPS
OTU.5229,-0.012176926397048815,14,13CXPS
OTU.5228,,14,13CXPS
OTU.357,-0.016363017955529857,14,13CXPS
OTU.356,-0.003533255899560883,14,13CXPS
OTU.355,-0.010012604192384478,14,13CXPS
OTU.354,0.005611535464270734,14,13CXPS
OTU.353,-0.001272559286005448,14,13CXPS
OTU.352,-0.005592495302232159,14,13CXPS
OTU.351,0.009594807716342801,14,13CXPS
OTU.4509,,14,13CXPS
OTU.350,-0.004336877827119778,14,13CXPS
OTU.4508,,14,13CXPS
OTU.177,-0.006459876902569883,14,13CXPS
OTU.3478,,14,13CXPS
OTU.3479,,14,13CXPS
OTU.176,-0.00377376681812569,14,13CXPS
OTU.3474,,14,13CXPS
OTU.3475,,14,13CXPS
OTU.3476,,14,13CXPS
OTU.3477,,14,13CXPS
OTU.3470,,14,13CXPS
OTU.3471,,14,13CXPS
OTU.3472,,14,13CXPS
OTU.3473,-0.014576183710110158,14,13CXPS
OTU.4505,,14,13CXPS
OTU.4504,,14,13CXPS
OTU.226,0.005454251388612441,14,13CXPS
OTU.4507,,14,13CXPS
OTU.1768,,14,13CXPS
OTU.1026,,14,13CXPS
OTU.249,0.01607854252167651,14,13CXPS
OTU.248,-0.011423077676096405,14,13CXPS
OTU.245,0.0024200828399885133,14,13CXPS
OTU.244,0.001544993837067743,14,13CXPS
OTU.247,-0.00023346019078895885,14,13CXPS
OTU.246,-0.010088747807967202,14,13CXPS
OTU.241,0.021716187652958796,14,13CXPS
OTU.240,0.013804828376727807,14,13CXPS
OTU.2102,,14,13CXPS
OTU.1020,0.009242382873878574,14,13CXPS
OTU.5461,,14,13CXPS
OTU.1023,,14,13CXPS
OTU.5460,,14,13CXPS
OTU.2039,-0.0019417858863768345,14,13CXPS
OTU.1022,-0.00253298447910999,14,13CXPS
OTU.5463,,14,13CXPS
OTU.3690,,14,13CXPS
OTU.3691,,14,13CXPS
OTU.3692,,14,13CXPS
OTU.2302,,14,13CXPS
OTU.3694,,14,13CXPS
OTU.3695,,14,13CXPS
OTU.3696,,14,13CXPS
OTU.3697,,14,13CXPS
OTU.3698,,14,13CXPS
OTU.2305,,14,13CXPS
OTU.2304,,14,13CXPS
OTU.179,0.012574119865745637,14,13CXPS
OTU.2038,-0.0021970000092694786,14,13CXPS
OTU.178,-0.01577706173379001,14,13CXPS
OTU.3877,,14,13CXPS
OTU.5431,0.030570177401256338,14,13CXPS
OTU.2037,,14,13CXPS
OTU.2107,0.0013696141870416234,14,13CXPS
OTU.2036,,14,13CXPS
OTU.2106,,14,13CXPS
OTU.1832,,14,13CXPS
OTU.1833,0.008404885959869768,14,13CXPS
OTU.1830,-0.025542909899462618,14,13CXPS
OTU.1831,,14,13CXPS
OTU.1836,,14,13CXPS
OTU.1837,-0.0008926062725054251,14,13CXPS
OTU.1834,-0.010774270714562606,14,13CXPS
OTU.1835,,14,13CXPS
OTU.1838,-0.0028618115847991454,14,13CXPS
OTU.1839,,14,13CXPS
OTU.2034,-0.0004099047156091995,14,13CXPS
OTU.2121,-0.04171937249393287,14,13CXPS
OTU.2120,0.005251539584016918,14,13CXPS
OTU.2123,-0.018875439446967013,14,13CXPS
OTU.2122,,14,13CXPS
OTU.2125,,14,13CXPS
OTU.2124,,14,13CXPS
OTU.2127,,14,13CXPS
OTU.2126,,14,13CXPS
OTU.2129,,14,13CXPS
OTU.2128,,14,13CXPS
OTU.5941,,14,13CXPS
OTU.2033,,14,13CXPS
OTU.5436,,14,13CXPS
OTU.2032,0.014625147977141317,14,13CXPS
OTU.2031,0.02454757069163649,14,13CXPS
OTU.2378,-0.02146970277825533,14,13CXPS
OTU.2030,,14,13CXPS
OTU.4404,,14,13CXPS
OTU.4405,-0.003947450470640046,14,13CXPS
OTU.4406,,14,13CXPS
OTU.4407,,14,13CXPS
OTU.4400,,14,13CXPS
OTU.4401,,14,13CXPS
OTU.4402,,14,13CXPS
OTU.4403,,14,13CXPS
OTU.4408,,14,13CXPS
OTU.4409,,14,13CXPS
OTU.3997,,14,13CXPS
OTU.3996,,14,13CXPS
OTU.3995,,14,13CXPS
OTU.3994,,14,13CXPS
OTU.3993,,14,13CXPS
OTU.3992,,14,13CXPS
OTU.3991,,14,13CXPS
OTU.3990,,14,13CXPS
OTU.3999,,14,13CXPS
OTU.3998,,14,13CXPS
OTU.1229,,14,13CXPS
OTU.1228,-0.020101175819599026,14,13CXPS
OTU.1227,0.008025151254151819,14,13CXPS
OTU.5437,0.003170385590912872,14,13CXPS
OTU.1225,0.0024362581714387765,14,13CXPS
OTU.1224,0.009043840616349552,14,13CXPS
OTU.1223,-0.008130264211568816,14,13CXPS
OTU.1222,-0.018471441496516583,14,13CXPS
OTU.1221,0.018012383569257162,14,13CXPS
OTU.1220,-0.00888834189262,14,13CXPS
OTU.5798,,14,13CXPS
OTU.5797,,14,13CXPS
OTU.5796,,14,13CXPS
OTU.5795,,14,13CXPS
OTU.5794,,14,13CXPS
OTU.5376,,14,13CXPS
OTU.5793,,14,13CXPS
OTU.5792,,14,13CXPS
OTU.4075,,14,13CXPS
OTU.4074,,14,13CXPS
OTU.4077,,14,13CXPS
OTU.4076,-0.011907196329022929,14,13CXPS
OTU.4071,,14,13CXPS
OTU.4070,,14,13CXPS
OTU.4073,,14,13CXPS
OTU.4072,,14,13CXPS
OTU.223,-0.005511001649427749,14,13CXPS
OTU.4079,,14,13CXPS
OTU.4078,,14,13CXPS
OTU.2370,,14,13CXPS
OTU.388,-0.0008524696285967526,14,13CXPS
OTU.389,-0.0185892548582558,14,13CXPS
OTU.2371,,14,13CXPS
OTU.380,0.02565623670330397,14,13CXPS
OTU.381,0.014053446298838423,14,13CXPS
OTU.382,,14,13CXPS
OTU.383,0.019565909295760964,14,13CXPS
OTU.384,0.020405823625184727,14,13CXPS
OTU.385,-0.00668949671003638,14,13CXPS
OTU.386,-0.011369993403262946,14,13CXPS
OTU.387,0.00394951181431491,14,13CXPS
OTU.656,-0.008212505636301382,14,13CXPS
OTU.657,-0.021874942398108832,14,13CXPS
OTU.654,0.002529828709051163,14,13CXPS
OTU.655,0.022788188240982832,14,13CXPS
OTU.652,0.008125273172175262,14,13CXPS
OTU.653,0.0016083150903807297,14,13CXPS
OTU.650,0.015849567042439006,14,13CXPS
OTU.651,-0.007933555672881454,14,13CXPS
OTU.658,,14,13CXPS
OTU.659,,14,13CXPS
OTU.4679,,14,13CXPS
OTU.4678,,14,13CXPS
OTU.4677,0.04636181566543485,14,13CXPS
OTU.4676,,14,13CXPS
OTU.4675,,14,13CXPS
OTU.4674,,14,13CXPS
OTU.4673,,14,13CXPS
OTU.4672,,14,13CXPS
OTU.4671,,14,13CXPS
OTU.4670,,14,13CXPS
OTU.5678,,14,13CXPS
OTU.5679,,14,13CXPS
OTU.5670,-0.0006802844451041512,14,13CXPS
OTU.5671,-0.016769165184510104,14,13CXPS
OTU.5672,,14,13CXPS
OTU.5673,,14,13CXPS
OTU.5674,,14,13CXPS
OTU.5675,,14,13CXPS
OTU.5676,,14,13CXPS
OTU.5677,,14,13CXPS
OTU.2640,-0.019019254839279798,14,13CXPS
OTU.2929,,14,13CXPS
OTU.2928,,14,13CXPS
OTU.2641,,14,13CXPS
OTU.5201,,14,13CXPS
OTU.5200,,14,13CXPS
OTU.5203,,14,13CXPS
OTU.5202,,14,13CXPS
OTU.5205,,14,13CXPS
OTU.5204,,14,13CXPS
OTU.5207,0.04591569826128694,14,13CXPS
OTU.5206,,14,13CXPS
OTU.4568,,14,13CXPS
OTU.3452,,14,13CXPS
OTU.3453,,14,13CXPS
OTU.3450,,14,13CXPS
OTU.3451,,14,13CXPS
OTU.3456,,14,13CXPS
OTU.3457,,14,13CXPS
OTU.3454,,14,13CXPS
OTU.3455,,14,13CXPS
OTU.3328,,14,13CXPS
OTU.3329,,14,13CXPS
OTU.3458,,14,13CXPS
OTU.3459,,14,13CXPS
OTU.1780,,14,13CXPS
OTU.1781,,14,13CXPS
OTU.1782,,14,13CXPS
OTU.1783,-0.011173237511606926,14,13CXPS
OTU.1784,,14,13CXPS
OTU.1785,,14,13CXPS
OTU.1786,,14,13CXPS
OTU.1787,,14,13CXPS
OTU.1788,,14,13CXPS
OTU.1789,,14,13CXPS
OTU.1719,-0.012621900664841146,14,13CXPS
OTU.822,-0.005533054832000728,14,13CXPS
OTU.1718,,14,13CXPS
OTU.238,0.0024698523386263993,14,13CXPS
OTU.4948,,14,13CXPS
OTU.1340,,14,13CXPS
OTU.4261,,14,13CXPS
OTU.4262,,14,13CXPS
OTU.1713,,14,13CXPS
OTU.1343,,14,13CXPS
OTU.4944,,14,13CXPS
OTU.4264,,14,13CXPS
OTU.1711,-0.0303343153780804,14,13CXPS
OTU.1345,-0.02631576798819113,14,13CXPS
OTU.4946,,14,13CXPS
OTU.4266,,14,13CXPS
OTU.1717,,14,13CXPS
OTU.4267,,14,13CXPS
OTU.1710,,14,13CXPS
OTU.4268,,14,13CXPS
OTU.1715,0.005389769605215422,14,13CXPS
OTU.4269,,14,13CXPS
OTU.4942,,14,13CXPS
OTU.2323,,14,13CXPS
OTU.2322,,14,13CXPS
OTU.2321,,14,13CXPS
OTU.2320,-0.033050494853337886,14,13CXPS
OTU.2327,,14,13CXPS
OTU.2326,,14,13CXPS
OTU.2325,,14,13CXPS
OTU.2324,,14,13CXPS
OTU.2499,,14,13CXPS
OTU.2498,,14,13CXPS
OTU.2329,,14,13CXPS
OTU.2328,,14,13CXPS
OTU.5569,,14,13CXPS
OTU.1716,,14,13CXPS
OTU.2244,,14,13CXPS
OTU.2245,0.03183060669195181,14,13CXPS
OTU.2710,,14,13CXPS
OTU.2711,,14,13CXPS
OTU.2240,0.0009599588935462755,14,13CXPS
OTU.2717,-0.0142821983156598,14,13CXPS
OTU.2147,0.01828961849820221,14,13CXPS
OTU.2146,,14,13CXPS
OTU.2145,,14,13CXPS
OTU.2144,,14,13CXPS
OTU.2143,,14,13CXPS
OTU.2142,,14,13CXPS
OTU.2141,0.016966974729287987,14,13CXPS
OTU.2140,,14,13CXPS
OTU.2715,,14,13CXPS
OTU.2149,,14,13CXPS
OTU.2148,-0.00871585552573828,14,13CXPS
OTU.1714,0.013033421741980522,14,13CXPS
OTU.4794,,14,13CXPS
OTU.4795,,14,13CXPS
OTU.4796,,14,13CXPS
OTU.4797,,14,13CXPS
OTU.4790,,14,13CXPS
OTU.4791,,14,13CXPS
OTU.4792,,14,13CXPS
OTU.4793,,14,13CXPS
OTU.4798,,14,13CXPS
OTU.4799,,14,13CXPS
OTU.1148,0.0005352873393593693,14,13CXPS
OTU.1149,-0.027173972570543548,14,13CXPS
OTU.1142,-0.019904032132574745,14,13CXPS
OTU.1143,-0.01740093207952187,14,13CXPS
OTU.1140,,14,13CXPS
OTU.1141,-0.03162566626310381,14,13CXPS
OTU.1146,,14,13CXPS
OTU.1147,,14,13CXPS
OTU.1144,,14,13CXPS
OTU.1145,0.03248200363466269,14,13CXPS
OTU.1205,-0.005255376579888171,14,13CXPS
OTU.1204,-0.015628566221177254,14,13CXPS
OTU.1207,,14,13CXPS
OTU.1206,0.015774452520613824,14,13CXPS
OTU.1201,,14,13CXPS
OTU.1200,-0.024603680376162007,14,13CXPS
OTU.1203,-0.0030454410056302006,14,13CXPS
OTU.1202,-0.010409097827164926,14,13CXPS
OTU.1209,-0.006801639860539277,14,13CXPS
OTU.1208,,14,13CXPS
OTU.1570,,14,13CXPS
OTU.5252,,14,13CXPS
OTU.2973,,14,13CXPS
OTU.2970,,14,13CXPS
OTU.2971,,14,13CXPS
OTU.2976,0.00995673733673974,14,13CXPS
OTU.2977,,14,13CXPS
OTU.2974,,14,13CXPS
OTU.2975,-0.04325599044566619,14,13CXPS
OTU.2978,,14,13CXPS
OTU.5259,-0.0024063751108309717,14,13CXPS
OTU.630,0.002601469106959131,14,13CXPS
OTU.631,,14,13CXPS
OTU.632,-5.9478044059479984e-05,14,13CXPS
OTU.633,-0.013011642574506599,14,13CXPS
