"Day","Treatment","OTU","log2FoldChange","lfcSE","Rank1","Rank2","Rank3","Rank4","Rank5","Rank6","Rank7","Rank8","p","Experiment","sparsity","padj"
7,"13CCPS","OTU.595",1.85561792047681,0.800276066870825,"Bacteria","Acidobacteria","DA023","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA,0.128056211523628,"13CCPS",0.529411764705882,1
7,"13CCPS","OTU.2703",-0.789073644548191,0.571159274917343,"Bacteria","Acidobacteria","DA023",NA,NA,NA,NA,NA,0.998814023020535,"13CCPS",0.823529411764706,1
7,"13CCPS","OTU.493",0.585193967048559,0.365379042398609,"Bacteria","Acidobacteria","DA023","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA,0.838834707671395,"13CCPS",0.882352941176471,1
7,"13CCPS","OTU.229",0.0744188177737996,0.443588212796388,"Bacteria","Acidobacteria","DA023",NA,NA,NA,NA,NA,0.975388303320982,"13CCPS",0.823529411764706,1
7,"13CCPS","OTU.67",0.830631296489217,0.345000445631771,"Bacteria","Acidobacteria","DA023","uncultured_bacterium",NA,NA,NA,NA,0.6318386603246,"13CCPS",1,1
7,"13CCPS","OTU.4149",0.333763723426239,0.489609601970698,"Bacteria","Acidobacteria","DA023","uncultured_bacterium",NA,NA,NA,NA,0.894732679102272,"13CCPS",0.882352941176471,1
7,"13CCPS","OTU.5366",-0.850730358798084,0.654455071949636,"Bacteria","Acidobacteria","DA023","uncultured_bacterium",NA,NA,NA,NA,0.996989262535838,"13CCPS",0.705882352941177,1
7,"13CCPS","OTU.375",0.349379998414045,0.316906853855229,"Bacteria","Acidobacteria","DA023","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA,0.970296338448405,"13CCPS",0.941176470588235,1
7,"13CCPS","OTU.174",-0.0379444321413168,0.53198387685088,"Bacteria","Acidobacteria","DA023",NA,NA,NA,NA,NA,0.967921246847235,"13CCPS",0.823529411764706,1
7,"13CCPS","OTU.1056",0.478919271827255,0.659526847496463,"Bacteria","Acidobacteria","DA023","uncultured_bacterium",NA,NA,NA,NA,0.760968749671476,"13CCPS",0.705882352941177,1
7,"13CCPS","OTU.289",0.167155984763926,0.376563146862077,"Bacteria","Acidobacteria","DA023","uncultured_bacterium",NA,NA,NA,NA,0.980793785283266,"13CCPS",1,1
7,"13CCPS","OTU.1715",0.0167502817280603,0.334441988468304,"Bacteria","Acidobacteria","DA023","uncultured_bacterium",NA,NA,NA,NA,0.997289634974108,"13CCPS",1,1
7,"13CCPS","OTU.317",-0.132515896720508,0.340279473132155,"Bacteria","Acidobacteria","DA023","uncultured_bacterium",NA,NA,NA,NA,0.999242664769135,"13CCPS",0.941176470588235,1
7,"13CCPS","OTU.51",0.575169861161342,0.187576896890183,"Bacteria","Acidobacteria","DA023","uncultured_bacterium",NA,NA,NA,NA,0.976217088887918,"13CCPS",1,1
7,"13CCPS","OTU.5251",0.629940941869721,0.217017905396038,"Bacteria","Acidobacteria","DA023",NA,NA,NA,NA,NA,0.927864581406218,"13CCPS",1,1
7,"13CCPS","OTU.533",0.231851749737624,0.439079304569332,"Bacteria","Acidobacteria","DA023",NA,NA,NA,NA,NA,0.948268798517235,"13CCPS",1,1
7,"13CCPS","OTU.5413",0.748289123872167,0.66688936388268,"Bacteria","Acidobacteria","DA023",NA,NA,NA,NA,NA,0.617022589596067,"13CCPS",0.647058823529412,1
7,"13CCPS","OTU.896",0.500740609342912,0.55299081066655,"Bacteria","Acidobacteria","DA023","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA,0.790061558258864,"13CCPS",0.823529411764706,1
7,"13CCPS","OTU.1817",0.325070040275381,0.763990098729991,"Bacteria","Acidobacteria","DA023",NA,NA,NA,NA,NA,0.792119141961586,"13CCPS",0.588235294117647,1
7,"13CCPS","OTU.5991",0.968343280019389,0.332491017377957,"Bacteria","Acidobacteria","DA023","uncultured_bacterium",NA,NA,NA,NA,0.47417190393368,"13CCPS",1,1
7,"13CCPS","OTU.97",0.458339521813509,0.332404623026126,"Bacteria","Acidobacteria","DA023","uncultured_bacterium",NA,NA,NA,NA,0.929149007826648,"13CCPS",1,1
7,"13CCPS","OTU.42",0.607236172773542,0.229111188111431,"Bacteria","Acidobacteria","DA023","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA,0.930843393561989,"13CCPS",1,1
7,"13CCPS","OTU.5094",0.357060042513096,0.76107827935666,"Bacteria","Acidobacteria","DA023","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA,0.780793897121245,"13CCPS",0.588235294117647,1
7,"13CCPS","OTU.5261",1.003632258058,0.403496808503357,"Bacteria","Acidobacteria","DA023",NA,NA,NA,NA,NA,0.443996709691922,"13CCPS",0.941176470588235,1
7,"13CCPS","OTU.284",0.909040107163023,0.279764950877722,"Bacteria","Acidobacteria","DA023","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA,0.553685441776893,"13CCPS",1,1
7,"13CCPS","OTU.826",0.385106509697418,0.768901408930683,"Bacteria","Acidobacteria","DA023","uncultured_bacterium",NA,NA,NA,NA,0.767462972395339,"13CCPS",0.529411764705882,1
7,"13CCPS","OTU.78",1.1033992724457,0.285829338157146,"Bacteria","Acidobacteria","DA023","uncultured_bacterium",NA,NA,NA,NA,0.291890970985332,"13CCPS",1,1
7,"13CCPS","OTU.390",0.330327787836845,0.549763878827122,"Bacteria","Acidobacteria","DA023",NA,NA,NA,NA,NA,0.868929291509001,"13CCPS",0.882352941176471,1
7,"13CCPS","OTU.249",0.649636763257941,0.55246758725851,"Bacteria","Acidobacteria","DA023","uncultured_bacterium",NA,NA,NA,NA,0.704672704359154,"13CCPS",0.823529411764706,1
7,"13CCPS","OTU.706",0.0687858001893996,0.738209254558806,"Bacteria","Acidobacteria","DA023","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA,0.882856288625757,"13CCPS",0.647058823529412,1
7,"13CCPS","OTU.961",0.593171761993229,0.701182224642339,"Bacteria","Acidobacteria","DA023",NA,NA,NA,NA,NA,0.692986894277027,"13CCPS",0.647058823529412,1
7,"13CCPS","OTU.283",0.514068214972617,0.552100458006086,"Bacteria","Acidobacteria","DA023",NA,NA,NA,NA,NA,0.783420051595075,"13CCPS",0.764705882352941,1
7,"13CCPS","OTU.280",0.327111282890048,0.509193792511201,"Bacteria","Acidobacteria","RB25","uncultured_bacterium",NA,NA,NA,NA,0.888198693884642,"13CCPS",0.882352941176471,1
7,"13CCPS","OTU.496",-0.000778297795981227,0.669925332061028,"Bacteria","Acidobacteria","RB25","uncultured_bacterium",NA,NA,NA,NA,0.921386117205504,"13CCPS",0.647058823529412,1
7,"13CCPS","OTU.922",1.25190999883243,0.74171329791236,"Bacteria","Acidobacteria","Holophagae","43F-1404R",NA,NA,NA,NA,0.340405998926826,"13CCPS",0.529411764705882,1
7,"13CCPS","OTU.646",0.437423043098791,0.841019666153463,"Bacteria","Acidobacteria","Holophagae","43F-1404R",NA,NA,NA,NA,0.727632591452286,"13CCPS",0.470588235294118,1
7,"13CCPS","OTU.296",-0.570838913593073,0.531253162691275,"Bacteria","Acidobacteria","Holophagae","32-20","uncultured_bacterium",NA,NA,NA,0.997859779335852,"13CCPS",0.764705882352941,1
7,"13CCPS","OTU.799",-0.048327389700121,0.580511087094424,"Bacteria","Acidobacteria","Holophagae","NS72","uncultured_bacterium",NA,NA,NA,0.956756776050876,"13CCPS",0.705882352941177,1
7,"13CCPS","OTU.323",-0.404708236451909,0.583058101518387,"Bacteria","Acidobacteria","RB25","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA,0.989774492692215,"13CCPS",0.823529411764706,1
7,"13CCPS","OTU.402",0.600150084802379,0.601480441466861,"Bacteria","JL-ETNP-Z39","uncultured_bacterium",NA,NA,NA,NA,NA,0.717804468717772,"13CCPS",0.764705882352941,1
7,"13CCPS","OTU.2301",-1.22408301325772,0.561392657403483,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus_cereus",NA,0.999944900692946,"13CCPS",0.764705882352941,1
7,"13CCPS","OTU.3507",-0.731569039807834,0.747062991704624,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus_cereus",NA,0.987668037877429,"13CCPS",0.588235294117647,1
7,"13CCPS","OTU.3",-1.99052530034719,0.477881560133635,"Bacteria","Firmicutes","Bacilli","Bacillales",NA,NA,NA,NA,0.999999999604093,"13CCPS",0.823529411764706,1
7,"13CCPS","OTU.4743",-1.27294000492376,0.350637298276035,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae",NA,NA,NA,0.99999999987789,"13CCPS",1,1
7,"13CCPS","OTU.9",-1.52211423317151,0.395940340112735,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA,NA,0.999999999774942,"13CCPS",1,1
7,"13CCPS","OTU.8",-0.886393747201322,0.283735505249949,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Sporosarcina",NA,NA,0.99999999994797,"13CCPS",1,1
7,"13CCPS","OTU.4121",-1.06636036224089,0.421456063165068,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus",NA,NA,0.999999108954698,"13CCPS",1,1
7,"13CCPS","OTU.4390",-0.485962473339892,0.533671474600119,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","uncultured_bacterium",NA,0.996370597932456,"13CCPS",0.882352941176471,1
7,"13CCPS","OTU.1623",-0.611733638317111,0.497375110706905,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA,NA,0.999136390511626,"13CCPS",1,1
7,"13CCPS","OTU.461",-0.0673586669953353,0.653652173275398,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Incertae_Sedis","uncultured_bacterium",NA,0.939612635425874,"13CCPS",0.705882352941177,1
7,"13CCPS","OTU.7",-1.13133682921626,0.369548575574573,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","uncultured_bacterium",NA,0.999999990641123,"13CCPS",0.941176470588235,1
7,"13CCPS","OTU.57",-0.212689594439881,0.529294937322257,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA,NA,0.985760881879652,"13CCPS",0.882352941176471,1
7,"13CCPS","OTU.387",-0.301875613266436,0.831875543964958,"Bacteria","Candidate_division_WS3",NA,NA,NA,NA,NA,NA,0.933327302035409,"13CCPS",0.470588235294118,1
7,"13CCPS","OTU.480",-0.839764700655143,0.829398752531959,"Bacteria","Candidate_division_WS3","uncultured_bacterium",NA,NA,NA,NA,NA,0.984381902487361,"13CCPS",0.529411764705882,1
7,"13CCPS","OTU.671",0.10226606816294,0.66228643921157,"Bacteria","Candidate_division_WS3","uncultured_bacterium",NA,NA,NA,NA,NA,0.898877707538382,"13CCPS",0.647058823529412,1
7,"13CCPS","OTU.286",0.268149498275224,0.483308133483772,"Bacteria","Candidate_division_WS3","uncultured_bacterium",NA,NA,NA,NA,NA,0.919867729747317,"13CCPS",0.823529411764706,1
7,"13CCPS","OTU.230",-0.23275696972845,0.547129264116649,"Bacteria","Candidate_division_WS3","uncultured_bacterium",NA,NA,NA,NA,NA,0.984454495705241,"13CCPS",0.823529411764706,1
7,"13CCPS","OTU.904",0.0741341075066877,0.801146056295504,"Bacteria","Candidate_division_WS3","uncultured_bacterium",NA,NA,NA,NA,NA,0.861983627091039,"13CCPS",0.529411764705882,1
7,"13CCPS","OTU.190",0.216072136594661,0.41598660195341,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","0319-6A21","uncultured_bacterium",NA,NA,0.960508648577175,"13CCPS",0.941176470588235,1
7,"13CCPS","OTU.691",-0.0674111430405639,0.758994911481981,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","0319-6A21","uncultured_bacterium",NA,NA,0.909267605400665,"13CCPS",0.647058823529412,1
7,"13CCPS","OTU.139",1.36169399330911,0.391732861632278,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","0319-6A21","uncultured_bacterium",NA,NA,0.144772792769815,"13CCPS",1,1
7,"13CCPS","OTU.1755",-0.71786755839039,0.767779503995593,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","0319-6A21","uncultured_bacterium",NA,NA,0.984926793177876,"13CCPS",0.588235294117647,1
7,"13CCPS","OTU.538",1.32282652598268,0.742434474937769,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","0319-6A21","uncultured_bacterium",NA,NA,0.306261735596208,"13CCPS",0.588235294117647,1
7,"13CCPS","OTU.281",0.729642125604887,0.64624847795935,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales",NA,NA,NA,NA,0.631576620746188,"13CCPS",0.764705882352941,1
7,"13CCPS","OTU.856",0.944405443979211,0.736046710914409,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","0319-6A21","uncultured_bacterium",NA,NA,0.501299096027881,"13CCPS",0.529411764705882,1
7,"13CCPS","OTU.374",-0.339392657976926,0.650779039845261,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_Gemmatimonadales_bacterium",NA,NA,0.975944840178284,"13CCPS",0.764705882352941,1
7,"13CCPS","OTU.85",-0.163927142683541,0.332564425855522,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA,0.999580945808133,"13CCPS",1,1
7,"13CCPS","OTU.509",0.654201888013179,0.772668734653296,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA,NA,NA,0.647540221464239,"13CCPS",0.588235294117647,1
7,"13CCPS","OTU.195",0.0684931565948157,0.473963373508528,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_Gemmatimonadetes_bacterium",NA,NA,0.968067134070673,"13CCPS",0.882352941176471,1
7,"13CCPS","OTU.1291",-0.0529546162770972,0.338551681871681,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA,0.998426697560348,"13CCPS",0.941176470588235,1
7,"13CCPS","OTU.437",0.409948987094274,0.543442062559981,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA,NA,NA,0.838393271983753,"13CCPS",0.823529411764706,1
7,"13CCPS","OTU.1280",0.126066028843351,0.678552044946046,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_Gemmatimonadetes_bacterium",NA,NA,0.886772387969606,"13CCPS",0.647058823529412,1
7,"13CCPS","OTU.224",0.323198033163056,0.547359406479871,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_Gemmatimonadetes_bacterium",NA,NA,0.872710088202321,"13CCPS",0.823529411764706,1
7,"13CCPS","OTU.535",-0.13299243302812,0.81094339119165,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","uncultured_Gemmatimonadetes_bacterium",NA,NA,0.908492508479261,"13CCPS",0.529411764705882,1
7,"13CCPS","OTU.180",-0.091035566955249,0.555563268892136,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA,NA,NA,0.969124691370749,"13CCPS",0.823529411764706,1
7,"13CCPS","OTU.56",-0.155674524991666,0.46387712107917,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_Gemmatimonadetes_bacterium",NA,NA,0.991264837141283,"13CCPS",0.941176470588235,1
7,"13CCPS","OTU.337",-0.423387489424205,0.460235170821137,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_Gemmatimonadetes_bacterium",NA,NA,0.998545298313916,"13CCPS",0.823529411764706,1
7,"13CCPS","OTU.343",-1.0214037737054,0.847106586487545,"Bacteria",NA,NA,NA,NA,NA,NA,NA,0.989922385847699,"13CCPS",0.470588235294118,1
7,"13CCPS","OTU.457",-0.511780668629751,0.746265033400988,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA,NA,NA,0.974679570716675,"13CCPS",0.529411764705882,1
7,"13CCPS","OTU.708",-0.675357405042037,0.850434253864401,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA,0.971768743483553,"13CCPS",0.470588235294118,1
7,"13CCPS","OTU.831",-0.156394145201343,0.882650296868068,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA,0.89432612677073,"13CCPS",0.470588235294118,1
7,"13CCPS","OTU.362",-0.874299068096594,0.784580466502055,"Bacteria","Gemmatimonadetes","S0134_terrestrial_group","uncultured_bacterium",NA,NA,NA,NA,0.989859675932223,"13CCPS",0.588235294117647,1
7,"13CCPS","OTU.318",0.262125443883124,0.649797069223112,"Bacteria","Actinobacteria","MB-A2-108",NA,NA,NA,NA,NA,0.853984801617714,"13CCPS",0.764705882352941,1
7,"13CCPS","OTU.378",0.346350703784836,0.686602001884379,"Bacteria","Actinobacteria","MB-A2-108","uncultured_bacterium",NA,NA,NA,NA,0.80908417275143,"13CCPS",0.647058823529412,1
7,"13CCPS","OTU.501",0.218724516194131,0.832650816322746,"Bacteria","Actinobacteria","MB-A2-108","uncultured_bacterium",NA,NA,NA,NA,0.809052348791215,"13CCPS",0.470588235294118,1
7,"13CCPS","OTU.1008",-0.17765037480334,0.786733852512746,"Bacteria","Actinobacteria","MB-A2-108","uncultured_bacterium",NA,NA,NA,NA,0.923536231180169,"13CCPS",0.529411764705882,1
7,"13CCPS","OTU.112",0.135017573726563,0.416597224599012,"Bacteria","Actinobacteria","MB-A2-108","uncultured_bacterium",NA,NA,NA,NA,0.97432887430545,"13CCPS",1,1
7,"13CCPS","OTU.226",0.653583285704023,0.653879097072707,"Bacteria","Actinobacteria","MB-A2-108",NA,NA,NA,NA,NA,0.673078544524524,"13CCPS",0.764705882352941,1
7,"13CCPS","OTU.258",-0.0575235791332016,0.703152114939087,"Bacteria","Actinobacteria","MB-A2-108","uncultured_actinobacterium",NA,NA,NA,NA,0.923400036360026,"13CCPS",0.588235294117647,1
7,"13CCPS","OTU.733",1.99519712485418,0.785656417879348,"Bacteria","Actinobacteria","MB-A2-108",NA,NA,NA,NA,NA,0.0910332885481042,"13CCPS",0.529411764705882,1
7,"13CCPS","OTU.35",0.39315257863501,0.524393565646284,"Bacteria","Actinobacteria","MB-A2-108","uncultured_bacterium",NA,NA,NA,NA,0.854468008947815,"13CCPS",0.941176470588235,1
7,"13CCPS","OTU.605",-0.670978131596613,0.85693415010648,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","uncultured","uncultured_bacterium",NA,NA,0.970478307913953,"13CCPS",0.470588235294118,1
7,"13CCPS","OTU.415",1.24992338006359,0.831087321962415,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales",NA,NA,NA,NA,0.357657097981856,"13CCPS",0.470588235294118,1
7,"13CCPS","OTU.433",0.676580341805124,0.707884106899545,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","TM214","uncultured_bacterium",NA,NA,0.648669875548102,"13CCPS",0.588235294117647,1
7,"13CCPS","OTU.409",0.477730350972187,0.663653122166996,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales",NA,NA,NA,NA,0.760155500917121,"13CCPS",0.647058823529412,1
7,"13CCPS","OTU.300",0.397586931153675,0.67416279452826,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","TM214","uncultured_bacterium",NA,NA,0.792367321022483,"13CCPS",0.823529411764706,1
7,"13CCPS","OTU.187",-1.13357266291114,0.802066497242981,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","uncultured","uncultured_bacterium",NA,0.995253482956672,"13CCPS",0.470588235294118,1
7,"13CCPS","OTU.542",-1.89261031760186,0.872799695862261,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","uncultured","uncultured_bacterium",NA,0.999429481695855,"13CCPS",0.529411764705882,1
7,"13CCPS","OTU.743",0.508782360760495,0.736380877464208,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","uncultured","uncultured_bacterium",NA,0.724020752390319,"13CCPS",0.529411764705882,1
7,"13CCPS","OTU.271",-0.2538837276488,0.818149047585129,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","Ilumatobacter","uncultured_bacterium",NA,0.928888639198479,"13CCPS",0.470588235294118,1
7,"13CCPS","OTU.1110",-0.245956690460599,0.866779211226506,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Iamiaceae",NA,NA,NA,0.915601821622271,"13CCPS",0.470588235294118,1
7,"13CCPS","OTU.331",0.639232110335742,0.741519434571611,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","TM214","uncultured_bacterium",NA,NA,0.660849868291537,"13CCPS",0.529411764705882,1
7,"13CCPS","OTU.617",-1.14517659463581,0.893120688029119,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","uncultured",NA,NA,NA,0.990417989221035,"13CCPS",0.470588235294118,1
7,"13CCPS","OTU.682",-1.21972668571638,0.827592120621394,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","uncultured","uncultured_bacterium",NA,NA,0.995575980560414,"13CCPS",0.529411764705882,1
7,"13CCPS","OTU.1191",-0.84411251290614,0.848197829959135,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","uncultured","uncultured_Acidimicrobidae_bacterium",NA,NA,0.982632540559947,"13CCPS",0.470588235294118,1
7,"13CCPS","OTU.6204",0.517986529876655,0.580589508622863,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","uncultured",NA,NA,NA,0.769921027603396,"13CCPS",0.705882352941177,1
7,"13CCPS","OTU.149",0.378623130082147,0.514469038567561,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Iamiaceae","Iamia",NA,NA,0.865289975020847,"13CCPS",0.823529411764706,1
